id,failure
16213,0.20298417785267037
16214,0.19761463668374477
16215,0.21521154605889994
16216,0.19432556412766414
16217,0.15646795061963714
16218,0.16106951048993592
16219,0.14659360295721757
16220,0.1625957743776507
16221,0.3059367256079367
16222,0.1628812589287176
16223,0.27828812408743847
16224,0.17704046164312728
16225,0.19211185946889356
16226,0.19481200370670243
16227,0.15875520513273203
16228,0.27601833936587467
16229,0.23316849534144488
16230,0.26303377356201746
16231,0.18133174437743949
16232,0.184089637269167
16233,0.14550962171826487
16234,0.21907660171802013
16235,0.2138255152397558
16236,0.18112447820421068
16237,0.2559068121416164
16238,0.17512658146850768
16239,0.36155736606325
16240,0.15304724583920037
16241,0.30445574055344016
16242,0.18479000963856407
16243,0.1445570048004323
16244,0.2610080527656447
16245,0.2209943665191813
16246,0.31934281443066054
16247,0.1425060397929025
16248,0.22677877304883376
16249,0.35192387811566006
16250,0.28270453977947013
16251,0.17447735001809225
16252,0.2726044486630058
16253,0.1828457447717702
16254,0.32761280899677225
16255,0.3169691997401562
16256,0.3628660326114482
16257,0.27925546680526236
16258,0.21889079244963522
16259,0.2155131480297726
16260,0.1858444289006875
16261,0.17092948681453715
16262,0.14475864100872046
16263,0.1879671835036241
16264,0.21640663304136332
16265,0.19417981209926724
16266,0.18728115707122311
16267,0.22146230232960074
16268,0.38625690816304326
16269,0.21572313883180524
16270,0.1693298993304101
16271,0.25722415157310996
16272,0.14903732910220108
16273,0.2139429442090071
16274,0.27989629134086874
16275,0.20262034305869317
16276,0.22713275923920956
16277,0.2190633258649036
16278,0.2592606113489127
16279,0.1879553391170352
16280,0.27877153803936366
16281,0.18469650773485785
16282,0.1731290321539638
16283,0.3165157575608257
16284,0.2744857726974133
16285,0.2958007893928695
16286,0.1736629137501154
16287,0.1620049438759388
16288,0.21287476998913202
16289,0.2258412395156485
16290,0.19784852944123313
16291,0.2057601587472736
16292,0.22362393110718884
16293,0.2877035482330239
16294,0.2096036171024943
16295,0.19766385993940777
16296,0.21339534387642967
16297,0.2670242864854228
16298,0.16263804292793396
16299,0.5486111178168124
16300,0.19206368783597078
16301,0.2701646955763594
16302,0.14404915121359113
16303,0.2624174869154892
16304,0.15181408946080763
16305,0.3197477727460002
16306,0.17030356743512282
16307,0.19622789617597017
16308,0.1974424280483565
16309,0.2171708395772012
16310,0.2036881328017965
16311,0.21526397656244187
16312,0.19746702235274535
16313,0.29894631320670007
16314,0.26491843175112173
16315,0.324152163742933
16316,0.2078349843979316
16317,0.18293851996558352
16318,0.3297359904653876
16319,0.15772157030926562
16320,0.19696330072149748
16321,0.2313419854724957
16322,0.22307203203536013
16323,0.2050002939564324
16324,0.15944041013124824
16325,0.19992570841394633
16326,0.19308931671172674
16327,0.24085816736780952
16328,0.19294426986293856
16329,0.14798732602014983
16330,0.3656874349881685
16331,0.2603649462077429
16332,0.20190663774234816
16333,0.19625237618777014
16334,0.18959528938405054
16335,0.20775833761076068
16336,0.19687739645627686
16337,0.2496047579596801
16338,0.2391313588303484
16339,0.22885375374230252
16340,0.18384499305926688
16341,0.21203081475109378
16342,0.21810898576063312
16343,0.15597695250635316
16344,0.18325190595949473
16345,0.15432910382985168
16346,0.2277054068654252
16347,0.2736057894597381
16348,0.2517328598197889
16349,0.2148709737168514
16350,0.18208174278182268
16351,0.24165364591587968
16352,0.18961913716053472
16353,0.19081445645917677
16354,0.18965491313344157
16355,0.23168714620412056
16356,0.3254966596778607
16357,0.231176436049586
16358,0.16278605258034903
16359,0.25337351555470816
16360,0.21372117333256016
16361,0.14710888541189626
16362,0.17423158684071582
16363,0.18372858437706652
16364,0.19669341113187136
16365,0.2011698698352725
16366,0.16431473997142496
16367,0.13635217301962416
16368,0.26649303411691505
16369,0.17130371098125324
16370,0.17628421461249413
16371,0.11944339428331227
16372,0.3074382531800907
16373,0.20109505707689015
16374,0.19462948077428327
16375,0.16462399214554047
16376,0.24957568939927297
16377,0.2608434393763118
16378,0.16666169636556583
16379,0.19240108265357034
16380,0.21620931051618614
16381,0.1624795815092939
16382,0.18140087412177522
16383,0.16214194641741903
16384,0.13097909550087322
16385,0.13360686317195544
16386,0.15008357083275387
16387,0.19077851324929188
16388,0.29958097239022496
16389,0.20823132504951986
16390,0.20326051511777682
16391,0.29185592026503454
16392,0.21830755912416383
16393,0.1886313848173686
16394,0.19853911048405665
16395,0.24430859551982076
16396,0.20073375558260928
16397,0.19537254967672882
16398,0.2771207071346168
16399,0.1633791763839063
16400,0.16650009413562403
16401,0.1519440365329201
16402,0.20512679331889294
16403,0.1897026224728228
16404,0.4064727609853214
16405,0.26969062569035646
16406,0.3459300730164642
16407,0.1993305644725251
16408,0.19639930473176304
16409,0.2212750429740262
16410,0.20737541650684035
16411,0.22443333926738687
16412,0.30843050955633616
16413,0.1991943648727136
16414,0.20302184371276477
16415,0.1748241165967454
16416,0.23973901785604237
16417,0.16275432709445964
16418,0.18171221183939598
16419,0.1888214871696573
16420,0.20118234065261992
16421,0.1435523228185541
16422,0.18087140350731318
16423,0.2514114178367518
16424,0.2000622831439905
16425,0.32456031270866964
16426,0.14900780621591367
16427,0.2348097602805476
16428,0.22792382595527513
16429,0.2123291651932561
16430,0.173774302614551
16431,0.2215559745202712
16432,0.1552224588038945
16433,0.25646872975651047
16434,0.19952879781711277
16435,0.20997668932843203
16436,0.255744302613559
16437,0.4814935189991624
16438,0.26237242931169674
16439,0.1561302543470081
16440,0.19715975954792977
16441,0.1908743733084113
16442,0.15935722752013531
16443,0.2554342453032467
16444,0.1933312457574961
16445,0.2431928314836707
16446,0.18400806119988636
16447,0.13424592973244184
16448,0.1605459034207445
16449,0.17074261822883596
16450,0.137480092457617
16451,0.2221588295519292
16452,0.17903914617058042
16453,0.3756067854796503
16454,0.2133823182305172
16455,0.19118617266201005
16456,0.28210694963173316
16457,0.38249255858881587
16458,0.16505131349382077
16459,0.2380036434117994
16460,0.14978685257301694
16461,0.18649107871594667
16462,0.22493351102013337
16463,0.1750033053098467
16464,0.2567796097132674
16465,0.2043055824490014
16466,0.36191570153680497
16467,0.1952018195547701
16468,0.19213594873847795
16469,0.2026955792934976
16470,0.18590314367029107
16471,0.1811474986643666
16472,0.19164257879383423
16473,0.25888821403339835
16474,0.28323987530690686
16475,0.21738199801642596
16476,0.21212158461025676
16477,0.4628903792268403
16478,0.12705528613287345
16479,0.2324062320461232
16480,0.23805994223068494
16481,0.175104162534838
16482,0.20449487552858198
16483,0.18698605085224734
16484,0.24919800375910486
16485,0.20706945500877463
16486,0.268957618002304
16487,0.16870864546959113
16488,0.23332115661539246
16489,0.15145471220179751
16490,0.2313281865225485
16491,0.25680923018800356
16492,0.1682086084493218
16493,0.1772893362502908
16494,0.3111184341565703
16495,0.22410932639644826
16496,0.23996539323421562
16497,0.16523319437456954
16498,0.3951422175401579
16499,0.15340971874143008
16500,0.1814239219281826
16501,0.19045525719853337
16502,0.17634056317487143
16503,0.15055932654442528
16504,0.21295279697062275
16505,0.2871472714841472
16506,0.22205156973533563
16507,0.3367534446618571
16508,0.16489096378930024
16509,0.17585642799159387
16510,0.1632413321172348
16511,0.1522042045680983
16512,0.19633807440631076
16513,0.24275034832156384
16514,0.23339057108568384
16515,0.20515210014000293
16516,0.2269829482522538
16517,0.21348653962140166
16518,0.23084558580473719
16519,0.2311902286700221
16520,0.23692167631561056
16521,0.17051200458802954
16522,0.2887702104962425
16523,0.17465625853616998
16524,0.2521862634555326
16525,0.22012722306340993
16526,0.2726044486630058
16527,0.1964973032616741
16528,0.22862102190224173
16529,0.18569183747881915
16530,0.16402723523837695
16531,0.17813983506057654
16532,0.2353958680513646
16533,0.2045327497764654
16534,0.16498715860394655
16535,0.17598017691803575
16536,0.21460926148251191
16537,0.19026389579778147
16538,0.20866008808407466
16539,0.1823824166212379
16540,0.16320953519890197
16541,0.2055953444617955
16542,0.18793165206467966
16543,0.22695571739114997
16544,0.21026003470329488
16545,0.23524226581901175
16546,0.1808254195396534
16547,0.21814869001184317
16548,0.16127933934541785
16549,0.24790805007024722
16550,0.1678181004179464
16551,0.15284617536962242
16552,0.26866781726597955
16553,0.24492517555236376
16554,0.1644106648070117
16555,0.2431071468788132
16556,0.21137034850751454
16557,0.23305751263015545
16558,0.22559711752084732
16559,0.17653225416878912
16560,0.1495103517072361
16561,0.19058690351907664
16562,0.17408649157356149
16563,0.1957876506285913
16564,0.30624989258441
16565,0.2217969760010091
16566,0.23612292707415344
16567,0.17328461344325202
16568,0.1648482249887184
16569,0.14330444394539518
16570,0.22299134781574886
16571,0.20003744617193478
16572,0.16673715367098693
16573,0.18978613593371677
16574,0.27379090288419317
16575,0.26946142548631646
16576,0.21732919450845045
16577,0.22762353776883767
16578,0.26315413308101976
16579,0.2366552197127956
16580,0.1776971774944158
16581,0.1797588596010141
16582,0.2907505140211031
16583,0.21316097090100897
16584,0.19916960882197726
16585,0.3913464897843366
16586,0.24100008589618155
16587,0.1659193643132502
16588,0.22003398419372952
16589,0.19061084668677447
16590,0.21001531081995953
16591,0.17655481680979693
16592,0.271283124657437
16593,0.21588072924905435
16594,0.18894037576356612
16595,0.14326634038541766
16596,0.17177792489469867
16597,0.23347388740880956
16598,0.3202205678429155
16599,0.2535937818197688
16600,0.1964605494846116
16601,0.34226963629367124
16602,0.2561876699495426
16603,0.2074902380932737
16604,0.23225398805760564
16605,0.2300199108021038
16606,0.15207407489202146
16607,0.26611398040234246
16608,0.19873675209922936
16609,0.1975654226675675
16610,0.18234770380852428
16611,0.3160794389164304
16612,0.2173687962708087
16613,0.16057728098525878
16614,0.2360249634392776
16615,0.207426442530027
16616,0.30247100834020463
16617,0.14627352245059905
16618,0.2153295277260746
16619,0.19182296778586397
16620,0.15971099661683166
16621,0.30003710031756736
16622,0.3612529019447727
16623,0.14239228532133452
16624,0.1696904043524596
16625,0.15008357083275387
16626,0.17953013470621257
16627,0.4342405658549933
16628,0.1873992998743031
16629,0.20774556517387963
16630,0.2205138004316065
16631,0.17475695811983785
16632,0.19523839506500024
16633,0.24624789722017057
16634,0.2847073028992951
16635,0.17700654545050867
16636,0.2976793119721259
16637,0.1997892036323434
16638,0.14850665496304835
16639,0.1599298186632528
16640,0.16253238815096202
16641,0.15440001200015527
16642,0.15516141439060596
16643,0.20719689841653888
16644,0.17216468060671536
16645,0.19190719362048742
16646,0.18161992031340393
16647,0.1735070640934346
16648,0.1483399140506012
16649,0.1839265131307158
16650,0.20378884597054525
16651,0.2644955185253223
16652,0.25817418751168636
16653,0.23467035999732686
16654,0.19717204313174877
16655,0.15048986830177605
16656,0.18504732860802417
16657,0.15772157030926562
16658,0.16804580873884342
16659,0.16880661726500165
16660,0.17314014143967818
16661,0.32896467212297237
16662,0.23330727544493302
16663,0.13258614024228857
16664,0.3658674571920493
16665,0.23131438814798355
16666,0.12605168355516047
16667,0.17982752142420627
16668,0.17073163101285663
16669,0.23738496081977314
16670,0.23036369016522992
16671,0.3616111065777733
16672,0.2074392004840717
16673,0.2781322940179419
16674,0.21126688271173794
16675,0.24630551582517107
16676,0.14057312061228622
16677,0.27984937126920656
16678,0.1842178848125572
16679,0.23979559799030986
16680,0.2256377915297814
16681,0.29751709981931135
16682,0.2591861040380393
16683,0.17202094803524698
16684,0.21045338552811457
16685,0.17227530883735295
16686,0.3037659954593694
16687,0.2243117954437544
16688,0.22055381896709939
16689,0.16927533058287642
16690,0.18682094783409717
16691,0.21618301069266832
16692,0.21866531944159986
16693,0.12713276844639776
16694,0.3390972831336419
16695,0.16795903365191892
16696,0.1891545199091969
16697,0.17389689552102594
16698,0.26015578438563663
16699,0.2258683757281309
16700,0.18378678157693915
16701,0.3970355753241226
16702,0.20622978126985414
16703,0.1719214965705996
16704,0.2680888087760013
16705,0.21792376815478826
16706,0.19484852385987106
16707,0.20818015303541995
16708,0.1687957292713828
16709,0.18227829358392508
16710,0.16227904238145283
16711,0.1511856381272279
16712,0.2035119738981116
16713,0.19691420910639082
16714,0.1737631611897451
16715,0.16964667427173755
16716,0.2650393435111352
16717,0.2988975252218355
16718,0.1784695502466806
16719,0.16358080955145562
16720,0.2691407518178628
16721,0.32138724591279555
16722,0.16099612252048287
16723,0.18417124134093962
16724,0.21931566605340633
16725,0.14817332777399192
16726,0.16306121549752575
16727,0.25720932540873453
16728,0.1816660615166373
16729,0.19456866862234157
16730,0.35102177246462263
16731,0.2496047579596801
16732,0.15167424851579958
16733,0.13151883972862605
16734,0.19504338565219448
16735,0.2225613834544072
16736,0.2048106534820593
16737,0.1769387283656285
16738,0.22015386794843333
16739,0.1713808377648209
16740,0.1777425385575418
16741,0.1488209399525958
16742,0.26356060776138013
16743,0.17817392139086388
16744,0.2980201232846434
16745,0.21014408678880486
16746,0.16074471175960905
16747,0.25021571951654875
16748,0.16448530410657633
16749,0.1718331335208376
16750,0.16069237448648016
16751,0.1618364535738875
16752,0.265145170241102
16753,0.14778196964412274
16754,0.17218680175060488
16755,0.24647842608999723
16756,0.1861734159747279
16757,0.17401955669772262
16758,0.25208383469633744
16759,0.13650759895020312
16760,0.22447386427389232
16761,0.41890455694914736
16762,0.27550689588096006
16763,0.23629093008073862
16764,0.2672977639917666
16765,0.18412460701376862
16766,0.1936703335101296
16767,0.1674283164936405
16768,0.3140865812865143
16769,0.18901173647625258
16770,0.17131472740716874
16771,0.18140087412177522
16772,0.17623914595306597
16773,0.15006377456753345
16774,0.23772228667035303
16775,0.17417576967996437
16776,0.20869229032125544
16777,0.17352932156281506
16778,0.20980938979349442
16779,0.3153417912196183
16780,0.18997712955545873
16781,0.17821937777709745
16782,0.21517222926391733
16783,0.14947088594342225
16784,0.20731164701200994
16785,0.19416766984317022
16786,0.2164724361762355
16787,0.20327308255829102
16788,0.19165460069915682
16789,0.2954291413888364
16790,0.18365876658882568
16791,0.21585445838701423
16792,0.30489961279813454
16793,0.20063417179248036
16794,0.2794116825829996
16795,0.46831599751086517
16796,0.23348777547335697
16797,0.19723346971095976
16798,0.25190830671589715
16799,0.2133562686769392
16800,0.17883392805475026
16801,0.25697218276580014
16802,0.17696133179394904
16803,0.2445092271287044
16804,0.32682696202269723
16805,0.14725499193717087
16806,0.24205205583931547
16807,0.17279601560072808
16808,0.25186443738943726
16809,0.20333592844255982
16810,0.24590237620870084
16811,0.19595876837794715
16812,0.19208777250140444
16813,0.24743089178133587
16814,0.2932049608075153
16815,0.31010480597176876
16816,0.18558625393247843
16817,0.17894791539463756
16818,0.2506673059871915
16819,0.15440001200015527
16820,0.2040155860554803
16821,0.22313928478115655
16822,0.22832008680060387
16823,0.18569183747881915
16824,0.291326939491869
16825,0.21559187720246664
16826,0.34877998368198143
16827,0.17028163846598862
16828,0.21073720257480977
16829,0.36053695572156
16830,0.18793165206467966
16831,0.30391372382007587
16832,0.27062397229908186
16833,0.2244468470251992
16834,0.3107692750897468
16835,0.1532586030151534
16836,0.17882253244509158
16837,0.23450315541653868
16838,0.1494018415193093
16839,0.15494791327010649
16840,0.33758589708436204
16841,0.16444264974647135
16842,0.23074915026314308
16843,0.20545596266352217
16844,0.2135777637575052
16845,0.22183716113229357
16846,0.15781437300012105
16847,0.27908369125497434
16848,0.23829931434899126
16849,0.21987421210096894
16850,0.16560816114263352
16851,0.2346285511036618
16852,0.24313570613661964
16853,0.21735559510427263
16854,0.16593010380795192
16855,0.1468073120847871
16856,0.2868931875814061
16857,0.2524204898946665
16858,0.19588541835342504
16859,0.24488212424367004
16860,0.1865735038861236
16861,0.19271478194007566
16862,0.23423858387946297
16863,0.20284611426050425
16864,0.41541404614142885
16865,0.1617838293606499
16866,0.20941083992183193
16867,0.1428382565111263
16868,0.20321025114344674
16869,0.1672985493460422
16870,0.18046935266043537
16871,0.20921819311092163
16872,0.1383103601346941
16873,0.25337351555470816
16874,0.17105048827211972
16875,0.20496235543903535
16876,0.18630278372647094
16877,0.15468391101186527
16878,0.15774218929568704
16879,0.21894386923492787
16880,0.21850626275255908
16881,0.27529009737259497
16882,0.17974741795426907
16883,0.26432949238253556
16884,0.17474576701763694
16885,0.2487046836374387
16886,0.2697823401934634
16887,0.13189156311178957
16888,0.17747050829760602
16889,0.1906347921539807
16890,0.35183538952504184
16891,0.2806790000711769
16892,0.17784463413395582
16893,0.21666993245785593
16894,0.20924387181996562
16895,0.23443351123582115
16896,0.2072478919994473
16897,0.2830508633547874
16898,0.14578965572705327
16899,0.18479000963856407
16900,0.24314998661946616
16901,0.1359505860904251
16902,0.15925329871957983
16903,0.18736385101375794
16904,0.2684544063320978
16905,0.13497815772685998
16906,0.18434620151416561
16907,0.14640924339335026
16908,0.3060356010959936
16909,0.18269506298368868
16910,0.22195774775516006
16911,0.18946416768256952
16912,0.27530557947135165
16913,0.16232124455405939
16914,0.18088290092282427
16915,0.1974424280483565
16916,0.22285692036145469
16917,0.22126167164397192
16918,0.22592265508054818
16919,0.20835929564003583
16920,0.1782648432447902
16921,0.24173898184401157
16922,0.1793358973502929
16923,0.19141427189900878
16924,0.1735515812878337
16925,0.18291532274259772
16926,0.18089439890778922
16927,0.22668353571635338
16928,0.15555855354068873
16929,0.18288053118883876
16930,0.22386653514132956
16931,0.2114997329035838
16932,0.23703393043763196
16933,0.25415235526399726
16934,0.15897296538740868
16935,0.25231799810030753
16936,0.23855294739288738
16937,0.16134233104020623
16938,0.22951177791705415
16939,0.19161853670916518
16940,0.18269506298368868
16941,0.16671559165274955
16942,0.19567770607062182
16943,0.3485156445007898
16944,0.3643025240143484
16945,0.36972884600296857
16946,0.2762975560138158
16947,0.15070825445217376
16948,0.19527497576562267
16949,0.2224539848656238
16950,0.14734271346463557
16951,0.176036449065258
16952,0.19945444297392906
16953,0.1777198568915317
16954,0.13658994363696242
16955,0.17270729681676236
16956,0.2339881283440321
16957,0.20494971042464025
16958,0.24082979050993664
16959,0.17117155770199866
16960,0.1719214965705996
16961,0.2101312065844236
16962,0.15383349185473422
16963,0.2613974059709331
16964,0.2296353052314977
16965,0.2287579028120927
16966,0.2028210193124189
16967,0.20450749969890497
16968,0.1684041341589235
16969,0.1660697679154464
16970,0.18805011027131488
16971,0.20549396893197247
16972,0.2816985142803108
16973,0.19982642527233796
16974,0.36023286604481736
16975,0.26058916904456403
16976,0.202971623723429
16977,0.16785061509022198
16978,0.26460120628883727
16979,0.23017112938295564
16980,0.16122686144177087
16981,0.31055323686655456
16982,0.17021586502362018
16983,0.18426453742906343
16984,0.24864668894712777
16985,0.1992810292544087
16986,0.18901173647625258
16987,0.16882839493128324
16988,0.19630134313598588
16989,0.2008333763823494
16990,0.1714910666592988
16991,0.1924372588637847
16992,0.19189515963212286
16993,0.2580701659861363
16994,0.15566051756994087
16995,0.22604481739364
16996,0.27119108943264986
16997,0.2937842367186947
16998,0.20866008808407466
16999,0.2293882972652484
17000,0.2707924967521013
17001,0.29107066731093084
17002,0.1657046913385675
17003,0.16393149022440043
17004,0.2846756972033921
17005,0.13361584621735273
17006,0.15420760890547477
17007,0.1629235872547529
17008,0.23482370346522288
17009,0.20675109991729623
17010,0.16161552467352358
17011,0.2105049677671907
17012,0.22096764873324323
17013,0.23490737462402517
17014,0.26063402861425305
17015,0.1886076323548719
17016,0.15900409376176583
17017,0.26407303789661746
17018,0.212913780872428
17019,0.1998760622185481
17020,0.17972453636681074
17021,0.21636715811072932
17022,0.20782220848507874
17023,0.2192226743051647
17024,0.1597318263596221
17025,0.21470083440459717
17026,0.2991252415555449
17027,0.15724793800633935
17028,0.19085040484377172
17029,0.17287367410910828
17030,0.1980703043725706
17031,0.26897287614483156
17032,0.23447529602218856
17033,0.22793748205003173
17034,0.3407339688077532
17035,0.2407446736331154
17036,0.2578325051597825
17037,0.22095429070802358
17038,0.1673742370788702
17039,0.3177930015511262
17040,0.24793698857130192
17041,0.20525335058694297
17042,0.18656172714320254
17043,0.2561580964558221
17044,0.22280316556610266
17045,0.2213552831014685
17046,0.25652792597344226
17047,0.2551244350408743
17048,0.1370389985002632
17049,0.2070949390561339
17050,0.17593516938646944
17051,0.2033987887965197
17052,0.2259905172597113
17053,0.19895927571844843
17054,0.18386828165148142
17055,0.1611114586071561
17056,0.18470819347132283
17057,0.17019394503090712
17058,0.1931376840902935
17059,0.41125542720048186
17060,0.4619644255313545
17061,0.17142492257746092
17062,0.23021238290693385
17063,0.13895903061890857
17064,0.33552396504757015
17065,0.18959528938405054
17066,0.18087140350731318
17067,0.17379658715651616
17068,0.15083742330217964
17069,0.17171169310249196
17070,0.15130517806821256
17071,0.13513226249831226
17072,0.15262524796734772
17073,0.14899796632591628
17074,0.26969062569035646
17075,0.21474008863276792
17076,0.16384642126854193
17077,0.22234662328062904
17078,0.20223195436325916
17079,0.20953934355664006
17080,0.18066454739594337
17081,0.17542945838647198
17082,0.25760982789478
17083,0.19789779658758277
17084,0.18147002437880366
17085,0.16526530768267644
17086,0.18457968182008197
17087,0.16761229092188976
17088,0.16397403801595645
17089,0.21299181828370448
17090,0.1942162423255728
17091,0.15742284111709565
17092,0.32721976433913774
17093,0.22250767953463982
17094,0.35268529924431774
17095,0.2146354222778128
17096,0.19137824242541115
17097,0.1931497773747658
17098,0.22408234034547206
17099,0.16448530410657633
17100,0.33346828702974607
17101,0.18543382620951998
17102,0.28993506446696854
17103,0.16069237448648016
17104,0.2871472714841472
17105,0.24996830557389316
17106,0.1617838293606499
17107,0.18787244447164012
17108,0.5243597285211918
17109,0.22383956989168788
17110,0.15628367896095122
17111,0.1930288704466379
17112,0.18250974085916782
17113,0.17381887395501416
17114,0.30145688260645614
17115,0.27413048006763246
17116,0.20016165415722045
17117,0.18299652301181427
17118,0.2728507198575089
17119,0.17496969640737337
17120,0.12782327566730523
17121,0.18730478104554316
17122,0.19143829442421287
17123,0.22771905373338094
17124,0.2366972780581177
17125,0.14477785663782713
17126,0.14649654765217518
17127,0.18998907154058892
17128,0.1757889574337567
17129,0.3451403797187955
17130,0.1624584627249034
17131,0.23759575083304407
17132,0.2133823182305172
17133,0.1617312189573101
17134,0.3221832192464313
17135,0.18277618734692397
17136,0.16535096764259477
17137,0.20847451870739112
17138,0.35289792266408215
17139,0.17875417071542904
17140,0.36053695572156
17141,0.27581679151369826
17142,0.26909496097940816
17143,0.1787199975184162
17144,0.20334849935576807
17145,0.20984798868691604
17146,0.2985073858489936
17147,0.2696600585597243
17148,0.1959098660538407
17149,0.25095893978279815
17150,0.17679186132557642
17151,0.24416535545158263
17152,0.18063008931177899
17153,0.1636551458990582
17154,0.25859054689242006
17155,0.43817194031918016
17156,0.26210218838636384
17157,0.18542210500605652
17158,0.2554342453032467
17159,0.19717204313174877
17160,0.2651149312766868
17161,0.2101312065844236
17162,0.22203816486046438
17163,0.35483191162301975
17164,0.15256504049661365
17165,0.206572979199814
17166,0.1982675947511483
17167,0.16062958794676044
17168,0.16020107742629694
17169,0.21962141005086458
17170,0.1775384852379815
17171,0.22420379577474653
17172,0.20764340653446114
17173,0.17845817280983703
17174,0.20054706633443187
17175,0.30064044890461566
17176,0.2721891813078571
17177,0.18186226337587896
17178,0.17889091462374004
17179,0.2427075564123369
17180,0.21557875422550132
17181,0.1879434953040557
17182,0.18626749473983414
17183,0.1867384384430305
17184,0.2383838381033014
17185,0.13320315456232307
17186,0.19888508037734548
17187,0.15451149292714214
17188,0.19887271650955857
17189,0.2782413694345043
17190,0.21018273087861947
17191,0.18975034100358568
17192,0.22903183753296247
17193,0.2845808927906184
17194,0.1709074938513016
17195,0.1711825673847875
17196,0.21873161766557597
17197,0.19824292536695434
17198,0.30224184333631005
17199,0.17024874922018593
17200,0.19647280016651186
17201,0.20866008808407466
17202,0.1698435302635374
17203,0.2764217083363763
17204,0.17204305454924676
17205,0.33296827791976047
17206,0.17845817280983703
17207,0.2029088617580475
17208,0.19116217429437904
17209,0.16531884098610222
17210,0.25624682365153273
17211,0.13650759895020312
17212,0.25130919802903634
17213,0.15127528580359179
17214,0.16080753467764625
17215,0.2315904649555773
17216,0.2053039897080958
17217,0.1964238009015875
17218,0.18631454786748866
17219,0.19062281913293633
17220,0.2356333898293263
17221,0.19597099540134622
17222,0.1697888298249198
17223,0.22336805220481223
17224,0.22866208012319955
17225,0.17016106924913227
17226,0.24071630590666152
17227,0.16364452475756158
17228,0.1688175058182983
17229,0.22841580861423463
17230,0.25556709676367645
17231,0.17617155994673533
17232,0.30724001503521586
17233,0.22661552636149268
17234,0.16982164840620406
17235,0.2382711443409933
17236,0.18375186154317705
17237,0.17675798252900984
17238,0.21846651160600136
17239,0.18676200968979212
17240,0.18122808821865483
17241,0.19804565347232234
17242,0.21095670783675322
17243,0.1563655556373713
17244,0.3392190321083658
17245,0.351676135702674
17246,0.2249199824677592
17247,0.30229094183743793
17248,0.24202358316641553
17249,0.3205078023350053
17250,0.15470420582353206
17251,0.19342808188707478
17252,0.19619118048606632
17253,0.26865257006899435
17254,0.22684681702536438
17255,0.231176436049586
17256,0.2153295277260746
17257,0.2394703870592302
17258,0.3357489149064594
17259,0.21772544665447413
17260,0.17009533283084594
17261,0.20392738706885785
17262,0.18579746738983408
17263,0.19000101410031361
17264,0.18935693798220707
17265,0.2445092271287044
17266,0.30882790851543596
17267,0.21866531944159986
17268,0.23222631480720796
17269,0.2935588833375828
17270,0.18228986052873802
17271,0.2825314742995888
17272,0.17426508391101717
17273,0.1557115200236473
17274,0.21475317453416934
17275,0.15038077290942362
